"","P01","P02","P03","P04","P05","P06","P07","P08","P09","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27","P28","P29","P30","P31","P32","P33","P34","P35","P36","P37","P38","P39","P40","P41","P42"
"Q488A9",NA,1.92230800059677,1.87834168862157,NA,NA,NA,1.80200318632801,1.80395312952878,2.80424523417647,NA,NA,NA,1.84184816639144,NA,NA,1.99405975329466,NA,NA,1.87462788617029,1.86902259773702,NA,NA,NA,NA,1.84070789583207,NA,3.41799705487038,2.81760602090281,1.81954199831909,1.85169658143068,1.87165555530392,NA,2.96782253811321,1.77430935131336,NA,1.80758194646896,1.78781225917442,1.80389350164025,NA,1.86342566557068,NA,1.89463376015863
"Q488B2",2.59137577386307,4.70975676816209,4.25077547955151,4.68208043647138,4.35822047077578,4.77498798334032,4.39681511915329,4.39877180868798,4.59170237628782,4.91090225168179,4.63014809831517,4.34899104467261,3.62928702663592,4.85201113190439,3.70252496711557,4.78152338385872,4.48551015028113,4.76237607117345,4.24705559640724,4.24145514564415,4.52070956357773,3.63328705105146,4.74889391374894,4.41108513012389,4.79806867543231,4.65648708820406,4.62049255156516,3.19002863194031,4.41435138096522,4.22412875877091,3.24405902043576,4.00621774784647,4.56263051503053,4.36910209702138,4.26925316364364,4.59505119235824,4.74520389663891,3.91329511521475,3.99516137668493,4.65086277388056,3.87818112266845,4.68208612490664
"Q488C2",6.04422506727938,6.08015458164717,6.03620817489337,4.77237094743366,4.64115205158449,4.0579221866194,5.45735683436694,5.333786048534,5.5750777108898,3.60887733607008,4.10572713952907,4.85431467896769,6.16014903103932,6.42445034260687,6.23338725222205,4.06445256158937,3.96108405166424,4.36723356674269,5.94502505921854,6.26135126675,5.80364702155373,4.23814523791311,4.03182732053933,4.10904989467667,6.15900594455264,6.10934599967961,5.71078071885946,4.88799439965305,5.0598556948309,5.24403044777081,6.46559895045987,6.72211017716665,6.68206619020409,5.01461047080099,4.96722156620068,4.1999165026809,6.55865045210302,6.62918458309568,6.86305607419005,4.74114960753371,4.16111248246694,3.96501570373878
"Q488C4",2.60904181663551,2.7274262516496,2.09853107956296,3.43672793895623,2.20596613819719,2.20770013493473,NA,NA,1.02440792722892,2.75864649247731,2.8404684393816,2.1967253401346,3.06200661643114,2.11481220251082,3.13524064263469,2.79918897900553,2.11086402747264,2.19509761459304,2.09479794979573,3.08919779939234,2.14607582351406,3.38791983795062,3.50353787161565,2.84380585252527,2.64580870149807,1.08917312662857,NA,2.03776718585379,3.03970579939956,3.07188935818242,3.09181896576358,3.11699710311032,3.18799695338265,2.57942315006903,3.43892415221765,1.02779676626298,NA,2.6090386311956,2.69089725971673,1.08354376408895,1.98895196805535,2.69976059844381
"Q488C5",1.17632443133445,NA,1.25076816782498,2.26703720822239,NA,1.35995243078847,NA,NA,NA,3.3259344630609,3.40775567697872,1.34901459881326,NA,NA,1.28746859163296,1.36650352810341,2.26310562544298,2.34733272857548,1.2470406239348,NA,NA,1.21821815095117,3.91881956000243,3.41107783230413,NA,1.24144570252728,NA,3.19002863194031,4.19195785972316,3.22413616847356,NA,NA,NA,3.95406459774253,4.5911767909386,3.98737440556989,NA,NA,NA,2.82078316838542,3.14121552850224,2.85200551118738
"Q481G3",6.08692947872655,6.07978983834993,6.16137613575072,6.5468779748768,6.32771528270009,6.38602731382237,6.08502376919581,6.25690717670008,5.96173543381536,6.29543153571614,6.31835529412192,6.42951641532458,6.39786870445281,6.40004089122354,6.00544399191561,6.15155503416246,6.17371742917068,6.06529271269997,6.15765557130621,6.26753091503307,6.32439808546422,6.401868004427,6.11892704717617,6.32168456218346,5.78667393462513,5.95940494678533,5.92341086016419,6.21609955246484,6.16145233294027,6.00920081246572,6.37705985072347,5.91681742238995,5.98780581395112,6.27970609789503,6.05432121214812,6.36363563979578,6.39276765882235,6.02552650342829,6.0432630260893,6.46835214415022,6.16728900465442,6.34757309003499
"Q488E7",3.22150027648315,4.66181403629193,4.2959419959204,NA,2.4033737915245,2.40511842682687,3.21959358408118,2.22155065278907,3.22182553739488,NA,NA,NA,3.84438220030575,4.31221339768574,3.33266055857175,2.41166220670757,2.30828345087353,NA,4.61414773071653,4.60854445414455,3.34347856875443,3.26341135130632,2.37903224366208,3.45625194602134,3.25828140835113,4.60854366978349,3.83558563311491,2.23518260914522,2.23713873061874,2.2693024845217,3.87419027153623,2.314416150274,3.38539941265226,NA,NA,NA,2.20540808518963,3.80645008666181,3.3033552323859,NA,NA,2.31220830091171
"Q488E9",5.3965249780812,5.38938728283816,5.6933646922568,5.48724113639619,5.57841802893713,4.99518365784808,5.8096578707434,5.61897164591549,5.89936477838153,5.5461371620786,5.50242110161986,4.98422481590112,5.84948528597525,6.07220847231087,5.50768589985983,5.00172280024965,5.70570758446787,4.9825705703264,5.88229012427667,5.87668762477744,6.2554835439015,5.4384467560275,5.66953182146804,5.21624173999765,5.93580605612817,5.57712499379244,5.64804636158952,5.63261157768394,5.52763439656239,5.44432835390195,5.96676439387951,6.29680372775452,5.97547600701364,5.58930352235211,5.7118422046222,5.27468350190954,5.88293774893479,5.89902406365753,5.98089234181726,5.57149860071479,5.36141048208379,5.22420976628752
"Q488F1",2.26285539793956,NA,2.33732234618278,NA,NA,NA,NA,NA,2.26320663675929,2.41248718582443,2.49430299523334,2.43552758003252,2.30078499242965,NA,NA,2.45303283448094,2.34964450370288,2.4338768432226,2.33359778204939,2.32798179535578,3.38485796219989,3.30477931239086,2.42039896822829,2.49760968421488,NA,NA,3.29199454192085,3.27656100582214,3.27849149880979,3.31067119339777,NA,NA,2.42678751818523,3.23325346422186,2.35578583411912,2.26655919528858,NA,2.26285414690518,2.34472855838672,NA,3.81270769244831,2.35357894045216
"Q488H7",3.40614539884383,3.52453793744795,NA,3.49686140461745,3.58803616677593,3.58976999077124,3.40424640761971,3.40620540342109,3.40649154356607,2.55575687256147,3.6375766351857,3.5788086164362,2.44406891497036,2.4968812914769,3.51731459387175,2.59631329691678,2.49293463562121,3.57715871729994,3.47687868469702,NA,2.52814239008239,2.4480647585891,3.56368357262021,2.64090735705625,3.4429274790699,3.47127636831516,3.43527728019007,2.41985189151059,3.42178296508833,2.45396143434849,2.47388092723346,3.4990713013092,4.15502522005832,2.37653555084064,3.49907135346317,3.40984417266458,2.39006585152507,2.40614254465047,3.4880220053879,2.46563727207785,3.37102806683011,2.49686040669703
"Q488H8",1.12296666280077,1.2413703303901,1.19744258132721,2.79866556155377,2.30486444025361,1.30658721896391,2.70603554290689,3.70799934958212,3.44524978466518,2.8575458006973,3.67632847377512,3.29563963032871,1.16088143871024,2.21368766628783,2.81910731865183,2.31313457477577,3.20977186906235,2.87895455633266,2.77866518580918,2.18811384325761,3.24496840739333,2.16489915935635,3.28050325349989,1.35773440592192,3.15975542766503,3.18809824775379,3.15210490965858,3.72163021291026,3.13860474366007,3.17077491878912,2.77568690820564,3.537831550064,3.28688786956792,3.90071396662005,3.80085858977644,4.12666878978537,3.1068848987168,2.12297608416331,3.20484474916044,2.18248015040483,2.67283359460726,2.21369020138179
"Q488I4",NA,0.632789717011079,NA,0.605075055179109,0.696314398046884,0.697999360435912,0.512509305069476,1.51446910736561,NA,0.664031928803879,NA,0.687069896307695,2.1372896535882,0.605093191663118,0.62559044585751,2.28953729252725,0.601232209046476,0.685369823625595,1.58510834744749,2.57954003488067,2.63639849953565,2.14127939720698,2.67192724158657,1.74918034151995,2.13613825971845,0.579537404373952,2.54352570306292,1.52807947161229,1.53005752971594,1.56221554302795,1.58212733774121,1.60731496452219,3.00024662760687,2.4847981864801,1.60733021110181,0.518088655295146,0.49833856019874,1.51438688444527,1.59625691566412,0.573887241677312,0.479258502215925,0.605135757945662
"Q481H1",5.42755307471768,3.960983839252,4.91703738125166,5.51826886912471,5.02448285701143,5.02621204685117,5.42564703123362,5.42760614069405,3.84292591779415,5.57716369551473,4.0740147201088,4.01525526080518,3.88051588352815,5.51827318682195,3.95375519046421,4.03274834238672,3.92937557880653,4.01359575830844,3.91331471250396,3.90771347908391,4.96458354632141,4.88451279981081,4.00011485692915,5.07734383411628,3.87936842011449,4.90770915716443,3.87171608606984,5.44124494714541,3.85821888048868,3.89039511720139,5.49528974693586,3.93550991589855,4.0065057009928,3.8129757434077,3.93551219647383,3.84627700979264,NA,3.84259172922034,3.924457460039,3.90208947317066,NA,3.93331422832269
"Q488J2",2.75143383632437,2.86982891431193,3.82588969351432,NA,NA,NA,2.74953718154348,2.75150077302851,4.33673981227823,NA,2.98286416227515,NA,2.78936347088477,NA,2.86261226704754,2.94160857521081,2.83822536952905,NA,NA,NA,2.87342793311726,2.79337114881793,2.90897460061221,2.98619854527966,2.78822996790563,NA,NA,NA,NA,NA,3.81917661525391,NA,3.9153522162121,2.72183738378095,2.8443708363958,2.755127852596,NA,NA,NA,NA,2.71632503631634,NA
"Q488J9",2.18622984953769,3.30462948323064,NA,NA,NA,NA,3.18433935075197,NA,NA,NA,2.41766113418507,NA,2.22415805507329,2.27696375760744,NA,2.37640623564703,NA,NA,3.25696316885074,3.25137144755815,3.30823909469616,2.22816932206686,2.34377874658454,2.42099789979967,2.22303372430865,2.2513607454851,2.21535491046225,3.19994104246947,NA,2.23406056953235,3.25398138084747,3.2791710512972,NA,NA,NA,2.1899294527887,2.17015723800657,NA,3.26811253418888,NA,NA,NA
"Q488K0",5.19813840542144,5.24613878751918,5.05019211106548,3.48149860136015,2.98770277386295,3.31136286336164,4.71080546091599,4.97579744645082,4.97608284197525,3.27736015001026,3.03724976550003,3.56344855045558,5.48759685565921,5.14446633732141,5.16490955572966,3.5809334714363,2.47756052785675,3.97683068344777,5.52040086504037,5.5713837168334,5.62825234504038,4.1696647472769,3.77070530604546,4.36250489969389,5.1645275401051,5.33037091885463,5.53538761817435,4.40447408656671,4.82144940640936,4.76051199257405,5.19548753156274,5.22066922518556,5.49329268725076,4.68309506384145,4.59918429260714,4.80950960854205,5.43358867587949,5.61317109054639,5.41124624296783,4.18724182151962,3.57806226820852,3.70389257282924
"Q488K2",0.997644709501511,NA,NA,1.08833165700232,NA,NA,NA,0.99768575675511,0.997948663023025,1.14723398019347,1.22910725728275,2.17030871182874,NA,NA,NA,1.18780074325457,NA,1.1686395127878,1.06836764327859,2.06276939015899,NA,NA,NA,NA,1.03441651605697,1.0627418655122,1.02678498388454,2.01134694023211,1.01328302359773,2.04546350254523,2.06539372946528,1.09057700770285,1.16157394355123,NA,1.09056748702329,1.00133599446696,0.98154676630294,0.997677699295116,2.07952383737261,1.05711316065428,0.962521476293672,2.08835423628689
"Q488K3",4.5818810525454,4.3377041953447,4.48640282660092,6.02623325434283,5.84177644929984,5.8435047343706,5.11049226838812,4.99696992137461,5.11273416536621,5.46845804454213,5.73084291911256,5.58461843273324,5.15031912743061,5.08763883249209,4.8450462832059,5.99442971667754,5.08370540163165,5.67042590264287,4.29003844465591,4.47708183216928,4.34130589205308,5.45387693997839,5.56948495445326,5.45406477316167,5.03369871102242,4.28443532251545,4.44108619950894,4.88508234404326,4.74951641798123,5.04472109819857,4.80162145306513,4.31223123276856,4.16082873432982,4.96730547787527,4.67480501958295,5.11608302444367,3.71779797816146,3.99691665993111,4.66374478914185,5.17189020993795,4.18419411197835,5.0876379988304
"Q488K4",4.58948494078759,4.42408141344212,4.7145589705681,5.12077119497599,5.21194971398535,5.0532151682551,4.53511418192861,4.68907569020977,4.53735553589182,5.54645034519501,5.10101900808957,5.16424417143564,4.72694254710195,4.73082973346947,4.70064368344925,5.22021263532616,5.03884098233027,5.20106373398892,4.37641432890448,4.75414265661079,4.48908036874787,5.07197872628705,5.26158733368827,5.30228755008627,4.34247134068405,4.16918191110725,3.98118541617289,4.65380269615239,4.65573864410543,4.87432822775258,4.60475320416879,4.39861341328996,4.26796913235525,4.33747724639358,4.57549096964513,4.59317386741936,4.3510049787521,4.42598675939397,4.67135071443346,4.59651340267853,4.65390356632634,4.77973874592743
"Q488K7",NA,2.00477793833014,NA,1.97707899173676,NA,3.06998717865172,1.88446110118285,NA,1.88670513210342,2.03596419797814,NA,NA,NA,NA,NA,NA,1.97315021044753,2.05736549680969,NA,2.9515033454077,NA,1.92830675087256,3.0439015837909,NA,2.92315767154934,2.95149164776764,1.91551458534721,1.90005489306169,2.90199862130998,3.51913971596149,NA,NA,NA,1.85675332086621,2.97930220147134,2.89005299068872,NA,NA,NA,1.9458787382061,1.85124778225112,2.97709376659706
"Q488L5",NA,NA,NA,5.85695630194111,4.94813381187287,5.53482487036975,NA,NA,NA,6.23777766469417,5.99766591973733,6.26082950107142,3.80416170679204,NA,NA,5.9563977462889,4.85302541805667,6.25917619023182,4.83696546718727,NA,3.88823019244084,6.13008873964457,4.92376836965483,6.0009943475676,4.80301758759733,3.8313639142903,5.38032869349962,6.36489618779826,6.10379781896202,6.62139760158566,NA,3.85916306360683,3.93014600519708,6.32158656395995,6.66651650925822,6.35489088062707,3.7501540456698,NA,3.84810121134731,6.63309078898779,5.73112412645087,6.17888641165
"Q488L8",3.43541734167441,1.96883336468579,2.92490831311575,4.52612851045209,3.0323421591457,4.03407096451696,4.17047386715241,3.85050491491433,4.65814698967951,4.32198693084604,4.08187355628208,4.6080760073533,4.21029935043811,2.94117167381812,3.54658146384074,4.3625389030858,4.5222031955367,4.60642464589524,3.50613686977447,4.23750452479563,3.55740494600975,4.47733386961781,4.32991058140666,3.6701684526104,4.4721979709921,4.23749949759684,4.20150676678281,3.86414575941448,4.18801040098332,4.48322075072288,3.91819474691887,3.52834018176327,3.01436978797779,4.14276794838163,4.26530138913459,4.43910585874022,3.41933346913591,3.85044710501853,2.9323199984042,3.90995088773377,4.40029960395557,4.52613392394685
"Q488M7",9.64994544413053,10.5257677081841,10.2147177346644,10.048783801808,10.4395200838639,10.3954455003763,9.84068506328423,10.1403244262962,10.2121614458751,10.0796631540178,9.94848500099377,10.2116499998666,10.1535305448034,10.206327917608,10.3911564403454,10.1757057927763,9.98827202623749,10.2866172153193,9.88294276973181,10.0776402102643,10.48814400027,9.9434045596701,10.1430771346296,10.3750259805841,9.87937026976028,10.1301035464178,10.2409512769022,9.66363898554026,9.85822100308208,9.9492876389726,9.78479767246238,10.3047476536772,10.1494597868018,9.47594023183662,9.99440682392636,9.81590537921702,9.70097114365892,9.74947879488827,10.0119193054749,9.77655576349263,9.64877588977136,9.70589958980577
"Q488N1",3.75512736928096,3.45848278886348,3.82957569184583,4.16777322649601,3.93701939307223,4.5237108885175,3.75321742708098,3.7551760555472,3.75546059882517,3.90473398015828,2.98654420324071,3.92778747206644,3.79304712946478,3.84584843556101,4.18821711364463,3.94528939239818,3.84191718654937,4.73349169654642,3.82585128158585,4.14217681670094,3.87712440668885,3.79704439356995,4.23458352365545,3.98988731596413,4.11383959260967,4.40520840847436,4.10618476499764,4.09075028735386,4.09268558961865,4.12485663553154,4.14479738906268,4.1699830556791,3.91903451647226,4.31047374261508,3.84805463370974,4.3437754530058,4.06096355697161,3.75512321484698,4.15892029526837,4.39958291192699,4.3049752777215,4.84584814362085
"Q488N2",6.9261384200886,7.08635091203531,7.08304745789112,7.48398009141343,7.66442385166921,7.57688537191417,7.19432242853315,7.08665599959289,7.26527703045647,7.68872474503434,7.92808203272382,7.43760204903907,7.04652208161901,7.09931961021645,7.11976079782778,7.31423539969469,7.41731675877293,7.56427221227154,7.15732897867986,7.07372556521604,7.31821867694705,7.55302119408636,7.48805699472175,7.59699265481435,7.1608576180161,7.03307860261079,7.15320440051181,7.46707845512359,7.55474585680711,7.20840704047929,7.19181545421031,7.14105251611425,7.28798952936036,7.61641543951018,7.45516021122182,7.54280368536342,7.18013875133346,7.12407492626298,7.24246919845761,7.70552608031907,7.6364490189939,7.54410495353299
"Q488N3",5.0931332771109,5.43391940478647,5.16758024193954,5.92081631713491,6.27502617427043,5.69179183440881,5.6761917956828,5.50822338148634,5.50850763281103,5.46513440796068,5.73959568103824,6.00276087489272,5.1310566030076,5.76881619188451,4.94125961260017,6.28329122397255,6.05439065543832,5.67918056142185,5.38625340831286,4.5732965226409,5.43751900013477,6.13505368059891,6.2506631944191,5.74292599468703,5.86687996357029,5.57329192819725,3.53729534498842,6.22230485612579,6.3311566920789,6.01540743839741,5.38326397166365,5.40844989035017,4.99401318143806,5.93798832297444,6.06052588876655,5.97129251221945,5.66200816963724,5.67809418357663,4.91196323523227,6.26810805509362,6.3799445387676,6.05832311573853
